zpid,price,latitude,longitude,beds,baths,area
29850238,575000.0,40.843176,-73.785732,3.0,2.0,1506.0
29850272,530000.0,40.843288,-73.786478,4.0,4.0,2600.0
29850282,323299.0,40.84385,-73.785794,3.0,2.0,1242.0
29850353,845000.0,40.844756,-73.786418,4.0,4.0,3489.0
29850365,617500.0,40.844298,-73.787055,3.0,4.0,1656.0
29850453,720000.0,40.845677,-73.788834,4.0,2.0,2800.0
29850469,629000.0,40.845922,-73.787798,3.0,3.0,1682.0
29850517,575000.0,40.846584,-73.788316,4.0,3.0,1836.0
29850600,240000.0,40.847394,-73.790132,3.0,2.0,1160.0
29850626,380000.0,40.847701,-73.788707,3.0,2.0,1235.0
29850629,592500.0,40.847617,-73.789099,3.0,2.0,1685.0
29850630,675000.0,40.84755,-73.789174,4.0,4.0,2003.0
29850643,390000.0,40.84939,-73.787845,2.0,1.5,1041.0
29850734,635000.0,40.840321,-73.782983,3.0,2.0,1440.0
29850753,475000.0,40.841482,-73.783839,2.0,4.0,1078.0
29850800,426000.0,40.845698,-73.785661,2.0,2.0,1330.0
29850955,395000.0,40.847841,-73.784795,1.0,2.0,966.0
29850971,650000.0,40.8488,-73.786575,3.0,2.0,1632.0
29851038,384306.0,40.849408,-73.786419,3.0,2.0,1260.0
29851040,520000.0,40.849368,-73.786598,3.0,2.0,1759.0
29851041,480000.0,40.849347,-73.78669,3.0,2.0,1861.0
29851076,576000.0,40.850714,-73.787465,4.0,1.5,2154.0
29851087,491250.0,40.850317,-73.786613,3.0,2.0,1325.0
29851090,525000.0,40.850544,-73.786765,4.0,2.0,1181.0
29851097,535000.0,40.85083,-73.786543,3.0,2.0,1181.0
29851105,600000.0,40.850313,-73.78571,4.0,2.0,2139.0
29851152,535000.0,40.852062,-73.78777,3.0,2.0,1611.0
29851193,895000.0,40.854167,-73.788587,4.0,4.0,1242.0
29851352,451900.0,40.888925,-73.81815,4.0,2.0,1500.0
29851401,430000.0,40.887449,-73.818567,3.0,2.0,1596.0
29851412,550000.0,40.887515,-73.818035,3.0,2.0,936.0
29851438,468000.0,40.889178,-73.819766,3.0,2.0,1925.0
29851439,475000.0,40.889261,-73.819853,3.0,2.0,1250.0
29851575,645000.0,40.880014,-73.915777,3.0,2.0,1812.0
29851623,999000.0,40.88024,-73.913387,3.0,4.0,2727.0
29851628,950000.0,40.880847,-73.912806,3.0,3.0,1560.0
29851630,877500.0,40.880951,-73.912576,4.0,4.0,2500.0
29851637,1555000.0,40.879895,-73.913314,4.0,2.0,3226.0
29851643,1510000.0,40.880233,-73.915007,5.0,4.0,3256.0
29851653,960000.0,40.880897,-73.91348,3.0,3.0,2210.0
29851656,700000.0,40.880522,-73.913795,4.0,4.0,2474.0
29851659,800000.0,40.880134,-73.91434,3.0,3.0,3285.0
29851843,800000.0,40.883577,-73.915788,5.0,4.0,999.0
29852034,730000.0,40.882623,-73.904188,3.0,2.0,1748.0
29852145,586000.0,40.884229,-73.902974,3.0,2.0,1620.0
29852162,782800.0,40.885305,-73.90171,5.0,2.0,1819.0
29852447,790000.0,40.883828,-73.909904,5.0,3.0,1600.0
29852580,1510000.0,40.892074,-73.901288,4.0,3.0,2808.0
29852681,1435000.0,40.892453,-73.90726,4.0,4.0,2502.0
29852693,900000.0,40.896117,-73.899635,4.0,3.0,2046.0
29852701,925000.0,40.895402,-73.899495,4.0,3.0,2645.0
29852719,1250000.0,40.896605,-73.900127,4.0,2.0,2222.0
29852770,1280000.0,40.897094,-73.904844,4.0,3.0,1500.0
29852789,1512500.0,40.897049,-73.905836,4.0,4.0,3555.0
29852806,1200000.0,40.897756,-73.906038,4.0,3.0,3000.0
29852817,1200000.0,40.896896,-73.907353,4.0,3.0,3150.0
29852820,1350000.0,40.896081,-73.907428,4.0,4.0,3447.0
29852847,725000.0,40.897592,-73.897753,5.0,3.0,2583.0
29852863,699000.0,40.896864,-73.898765,3.0,2.0,1480.0
29852884,1035000.0,40.89598,-73.899113,4.0,3.0,2410.0
29852890,525000.0,40.895317,-73.897953,2.0,3.0,2700.0
29852904,1110000.0,40.897792,-73.901893,4.0,4.0,2725.0
29852914,2250000.0,40.898729,-73.905696,5.0,3.5,3300.0
29852999,725000.0,40.901819,-73.899121,3.0,2.0,2142.0
29853017,540000.0,40.902945,-73.899244,3.0,3.0,1944.0
29853033,761800.0,40.903164,-73.898782,3.0,2.0,2187.0
29853037,775000.0,40.90289,-73.898778,4.0,2.0,1801.0
29853045,827530.0,40.901601,-73.899854,3.0,3.0,1668.0
29853065,510000.0,40.903993,-73.900741,3.0,2.0,1755.0
29853125,827000.0,40.904175,-73.897126,3.0,3.0,2400.0
29853189,849900.0,40.904488,-73.899881,3.0,3.0,1760.0
29853195,875000.0,40.904572,-73.899534,6.0,3.0,2396.0
29853219,650000.0,40.904586,-73.897614,3.0,3.0,1232.0
29853433,708500.0,40.905596,-73.90321,3.0,2.0,1482.0
29853508,896525.0,40.906652,-73.898255,4.0,3.0,2736.0
29853646,747500.0,40.908435,-73.897527,3.0,3.0,1948.0
29853671,1418000.0,40.909387,-73.898414,3.0,2.0,3081.0
29853684,910000.0,40.908154,-73.899688,3.0,3.0,2280.0
29853689,925000.0,40.908738,-73.899555,5.0,3.0,1823.0
29853709,700000.0,40.909224,-73.899417,3.0,2.0,1243.0
29853802,647000.0,40.909273,-73.902745,3.0,3.0,1870.0
29853837,800000.0,40.910236,-73.899139,6.0,2.0,2625.0
29853862,675000.0,40.910474,-73.900011,3.0,2.0,2500.0
29853870,680000.0,40.91091,-73.899762,3.0,3.0,1746.0
29853895,440000.0,40.910924,-73.900814,3.0,2.0,2280.0
29853896,825000.0,40.910988,-73.900796,3.0,2.0,2280.0
29853916,740000.0,40.911744,-73.900592,5.0,3.0,2487.0
29853941,780000.0,40.910817,-73.90177,4.0,2.0,2000.0
29854047,540000.0,40.911336,-73.899664,3.0,2.0,1386.0
29854129,895000.0,40.892766,-73.911483,4.0,3.0,2272.0
29854555,992875.0,40.899634,-73.90763,4.0,4.0,3000.0
30569590,2130000.0,40.684271,-74.001744,5.0,3.0,3000.0
30572357,1500000.0,40.67992,-74.0006,6.0,2.0,1400.0
30572442,2140000.0,40.680398,-73.994481,4.0,2.5,3224.0
30572907,2430000.0,40.678661,-73.994298,5.0,3.0,2660.0
30573133,1805000.0,40.676538,-73.997405,2.0,2.0,1512.0
30573327,710000.0,40.676313,-74.00412,5.0,2.0,1200.0
30573421,1100000.0,40.675976,-74.011365,4.0,4.0,2200.0
30573467,1850000.0,40.677161,-74.014519,7.0,3.0,3375.0
30573560,1800000.0,40.674297,-74.012269,3.0,2.0,1730.0
30573730,1610000.0,40.66349,-73.9929,7.0,4.0,2520.0
30574275,1100000.0,40.658058,-74.002033,6.0,3.0,1920.0
30574291,1276771.0,40.65764,-74.001929,2.0,2.0,1200.0
30574360,1500000.0,40.656327,-73.999749,3.0,2.0,1760.0
30574423,810000.0,40.655691,-73.99971,2.0,2.0,1600.0
30574428,378000.0,40.655598,-73.999806,7.0,3.0,2496.0
30574525,1300000.0,40.655745,-74.001813,3.0,2.0,1800.0
30574846,1325000.0,40.652038,-74.008668,5.0,3.0,2724.0
30575256,1316945.0,40.64896,-74.008096,7.0,3.0,2648.0
30575549,1108000.0,40.649692,-74.010831,6.0,3.0,2542.0
30576655,808000.0,40.642298,-74.0037,4.0,2.0,1300.0
30576888,1298000.0,40.643622,-74.007401,5.0,3.0,1200.0
30577858,990000.0,40.645304,-74.016222,7.0,3.0,2220.0
30578251,1515000.0,40.641325,-74.011026,6.0,3.0,2848.0
30578358,1138000.0,40.639633,-74.007752,3.0,4.0,1460.0
30578359,980000.0,40.639606,-74.007709,6.0,3.0,1688.0
30578410,2176000.0,40.645629,-74.019197,4.0,2.0,1700.0
30578655,1680000.0,40.63842,-74.007847,6.0,2.0,2028.0
30578697,898000.0,40.644628,-74.019044,7.0,3.0,2283.0
30578724,970000.0,40.644883,-74.020065,6.0,3.0,2592.0
30578983,1705000.0,40.638049,-74.008737,6.0,3.0,1934.0
30579211,1119000.0,40.638694,-74.011319,7.0,3.0,1426.0
30579857,2100000.0,40.658135,-73.981049,3.0,2.0,2365.0
30579888,1900000.0,40.658168,-73.981652,4.0,3.0,2300.0
30579944,1650000.0,40.656229,-73.978467,4.0,3.0,1803.0
30579956,2148000.0,40.656886,-73.979582,3.0,4.0,1366.0
30580060,1525000.0,40.659754,-73.985252,3.0,3.0,1785.0
30580145,1950000.0,40.658482,-73.983676,6.0,3.0,3300.0
30580624,1475000.0,40.660748,-73.991967,3.0,2.0,1760.0
30580667,830000.0,40.659677,-73.990193,2.0,2.0,1208.0
30581098,1500000.0,40.648715,-74.001639,6.0,2.0,2003.0
30581128,1220000.0,40.648682,-74.00218,6.0,4.0,3400.0
30581431,1880000.0,40.682881,-73.978001,4.0,3.0,2400.0
30584105,2240000.0,40.670244,-73.982425,6.0,4.0,2220.0
30584939,968000.0,40.671326,-73.993021,4.0,2.0,990.0
30584983,905000.0,40.670044,-73.99036,4.0,2.0,1440.0
30585287,1500000.0,40.669643,-73.991286,3.0,4.0,1530.0
30585388,2400000.0,40.668272,-73.989136,6.0,3.0,2808.0
30585561,1785000.0,40.66844,-73.991226,5.0,3.0,2120.0
30585851,1675000.0,40.665638,-73.987181,5.0,2.0,1512.0
30585883,2250000.0,40.665249,-73.985563,4.0,2.0,1400.0
30585941,1280000.0,40.66856,-73.994262,2.0,2.0,1250.0
30586046,1775000.0,40.664854,-73.987444,4.0,4.0,1600.0
30586063,1200000.0,40.664709,-73.986219,3.0,3.0,1350.0
30589026,1688000.0,40.660508,-73.983218,3.0,4.0,3000.0
30589628,2258000.0,40.680483,-73.974346,5.0,4.0,3060.0
30590428,1775000.0,40.677192,-73.9719,4.0,3.0,1824.0
30591267,1100000.0,40.676603,-73.953561,5.0,3.0,2920.0
30591704,1500000.0,40.675252,-73.954125,4.0,4.0,3000.0
30591950,1767000.0,40.674186,-73.952007,3.0,3.0,1954.0
30592036,190000.0,40.673513,-73.93964,5.0,3.0,1600.0
30592038,345000.0,40.673507,-73.939528,4.0,2.0,1600.0
30592115,2325000.0,40.673258,-73.955504,5.0,4.0,2711.0
30592116,1749000.0,40.673271,-73.95557,5.0,3.0,2711.0
30592355,1455000.0,40.672531,-73.939757,5.0,2.0,2550.0
30592823,1287630.0,40.670935,-73.948864,5.0,2.1,3530.0
30592958,1225000.0,40.670578,-73.943015,4.0,4.0,3312.0
30593292,1375000.0,40.669171,-73.951411,3.0,2.0,2040.0
30593379,1250000.0,40.668915,-73.946847,3.0,3.0,2008.0
30593486,999999.0,40.66879,-73.956742,3.0,2.0,1760.0
30593894,1350000.0,40.66736,-73.94765,6.0,3.0,3120.0
30594012,1425000.0,40.667259,-73.941291,3.0,2.0,2048.0
30594260,1499999.0,40.666136,-73.943168,4.0,3.0,2555.0
30594363,1300000.0,40.666246,-73.954798,4.0,2.0,1760.0
30594736,1250000.0,40.664052,-73.952978,4.0,3.0,2240.0
30595114,1875000.0,40.662112,-73.958665,3.0,3.0,2268.0
30595205,1275000.0,40.662274,-73.956304,5.0,2.0,2000.0
30595508,1300000.0,40.661787,-73.951044,6.0,3.0,3000.0
30595572,500000.0,40.662264,-73.947726,4.0,2.0,1232.0
30595590,550000.0,40.661988,-73.947492,4.0,2.0,2000.0
30595661,680000.0,40.676941,-73.932712,2.0,2.0,1440.0
30595721,1350000.0,40.676401,-73.936773,3.0,3.0,2450.0
30595813,725000.0,40.675615,-73.932955,3.0,2.0,1150.0
30595829,790000.0,40.675616,-73.931059,3.0,2.0,1020.0
30595840,525000.0,40.675307,-73.931004,5.0,3.0,1728.0
30595859,710000.0,40.675547,-73.929957,4.0,2.0,1400.0
30596147,999667.0,40.673211,-73.934833,6.0,3.0,2300.0
30596267,749664.0,40.672959,-73.930237,6.0,2.0,2360.0
30596406,1705956.0,40.671921,-73.934289,5.0,2.0,3192.0
30597392,1200000.0,40.667014,-73.936342,4.0,2.0,2255.0
30598078,557500.0,40.676304,-73.91568,6.0,3.0,2208.0
30598246,514000.0,40.67478,-73.907115,4.0,3.0,3000.0
30598476,660000.0,40.673767,-73.912171,5.0,2.0,1208.0
30598521,740000.0,40.672993,-73.920887,6.0,3.0,1976.0
30598596,525000.0,40.672839,-73.910641,4.0,2.0,1440.0
30598953,995000.0,40.687828,-73.9215,5.0,3.0,3334.0
30599157,980000.0,40.686185,-73.920254,5.0,3.0,2856.0
30599448,1600000.0,40.683272,-73.922053,4.0,3.5,2352.0
30599528,1225000.0,40.683422,-73.918209,5.0,2.0,2310.0
30599597,850000.0,40.683672,-73.916081,6.0,3.0,2700.0
30599680,1800000.0,40.682348,-73.921081,5.0,4.0,2322.0
30599694,1150000.0,40.682243,-73.921982,3.0,2.0,2409.0
30600164,815000.0,40.68104,-73.919465,3.0,2.0,1968.0
30600556,850000.0,40.681453,-73.909285,4.0,4.0,2300.0
30601358,670000.0,40.677551,-73.907103,3.0,3.0,1200.0
30601858,1050000.0,40.695364,-73.937237,6.0,4.0,3445.0
30602789,499999.0,40.691473,-73.928933,4.0,3.0,2100.0
30603678,399000.0,40.68721,-73.933424,5.0,2.5,2205.0
30603747,1075000.0,40.687237,-73.930725,3.0,3.0,1400.0
30603777,930000.0,40.687786,-73.928383,3.0,2.0,1634.0
30603780,995000.0,40.687805,-73.928219,3.0,3.0,1377.0
30603810,850000.0,40.687554,-73.927964,4.0,3.0,1368.0
30604015,775000.0,40.686996,-73.928757,4.0,2.0,1890.0
30604526,2350000.0,40.684966,-73.93088,6.0,4.0,3000.0
30604546,660000.0,40.685477,-73.928935,4.0,4.0,1800.0
30604948,1725000.0,40.685312,-73.923846,7.0,4.0,2391.0
30605103,1500000.0,40.683756,-73.930844,3.0,3.0,2514.0
30605403,1200000.0,40.682743,-73.933166,4.0,3.0,3020.0
30605527,1700000.0,40.683094,-73.927627,6.0,2.0,3024.0
30606057,1570000.0,40.681384,-73.929004,3.0,3.0,2400.0
30606448,780000.0,40.679009,-73.933822,5.0,2.0,1450.0
30606510,840000.0,40.678448,-73.924252,4.0,3.0,2144.0
30606554,770000.0,40.678556,-73.934544,4.0,3.0,1452.0
30606571,775000.0,40.678449,-73.933658,3.0,3.0,1452.0
30606574,519900.0,40.678639,-73.933639,4.0,3.0,1452.0
30606592,550000.0,40.678178,-73.927709,4.0,2.0,1504.0
30606641,845000.0,40.678088,-73.925102,3.0,2.0,1703.0
30606678,800000.0,40.677441,-73.924526,6.0,3.0,3420.0
30607463,700000.0,40.694604,-73.941628,3.0,2.0,1632.0
30608453,1200000.0,40.687622,-73.953426,4.0,4.0,2100.0
30608762,950000.0,40.688242,-73.943998,5.0,3.0,1836.0
30608764,1018778.0,40.688256,-73.943871,4.0,2.0,1296.0
30610304,1975000.0,40.684009,-73.939194,4.0,4.0,3192.0
30610598,1675000.0,40.683534,-73.939313,5.0,3.0,3500.0
30610973,1200000.0,40.681176,-73.944319,7.0,4.0,2000.0
30614202,2180000.0,40.683977,-73.955016,3.0,4.0,2800.0
30614219,593000.0,40.683644,-73.955405,4.0,1.5,2144.0
30615181,60000.0,40.691955,-73.971272,4.0,4.0,3080.0
30618354,1650000.0,40.719509,-73.958628,4.0,3.0,2100.0
30618604,2200000.0,40.716831,-73.958051,3.0,2.0,1800.0
30620983,1875000.0,40.725108,-73.951994,5.0,3.0,2000.0
30621123,1700000.0,40.724963,-73.948742,5.0,2.0,2050.0
30621749,1360000.0,40.723473,-73.944803,6.0,2.0,960.0
30621759,1650000.0,40.724428,-73.944959,6.0,3.0,2538.0
30622005,950000.0,40.724245,-73.938376,3.0,2.0,1216.0
30622303,900000.0,40.718946,-73.944688,2.0,3.0,1284.0
30622332,1700000.0,40.720399,-73.945177,4.0,2.0,2432.0
30622523,2050000.0,40.716472,-73.948883,6.0,4.0,2514.0
30622653,1910000.0,40.716204,-73.94707,4.0,2.0,1650.0
30623202,1300000.0,40.71367,-73.94328,4.0,2.0,1160.0
30623230,1875000.0,40.71353,-73.942297,3.0,3.0,1900.0
30623541,2200000.0,40.712263,-73.94275,5.0,3.0,2250.0
30625022,565000.0,40.69891,-73.931227,5.0,2.5,2289.0
30625132,998000.0,40.698685,-73.930058,4.0,2.0,1926.0
30625428,542000.0,40.697188,-73.929155,4.0,3.0,1320.0
30625462,1230000.0,40.699034,-73.925936,4.0,3.0,1475.0
30625806,825000.0,40.706354,-73.917977,3.0,2.0,1224.0
30625952,675000.0,40.705951,-73.917196,4.0,3.0,1224.0
30626384,951000.0,40.693222,-73.925384,6.0,2.0,3135.0
30626443,934500.0,40.696077,-73.922984,4.0,4.0,2880.0
30626663,1075000.0,40.698388,-73.919427,6.0,4.0,2000.0
30627772,1135000.0,40.691356,-73.91871,3.0,3.0,1350.0
30628373,710000.0,40.69027,-73.915738,6.0,2.0,2100.0
30628415,1210000.0,40.691407,-73.914677,5.0,3.0,3420.0
30628930,1175000.0,40.696679,-73.908334,5.0,3.0,3300.0
30628965,1800000.0,40.687786,-73.916353,3.0,2.0,2700.0
30629011,872000.0,40.689142,-73.915022,6.0,3.0,2532.0
30629164,870000.0,40.693226,-73.911016,5.0,3.0,2600.0
30629442,1150000.0,40.691078,-73.911954,7.0,4.0,3306.0
30630447,1358500.0,40.687104,-73.909449,5.0,4.0,3000.0
30630589,1140000.0,40.691822,-73.904903,5.0,3.0,3200.0
30630704,955000.0,40.686775,-73.908691,6.0,4.0,2925.0
30631095,950000.0,40.684419,-73.907946,6.0,4.0,2700.0
30631342,359208.0,40.682215,-73.903083,6.0,4.0,2295.0
30631397,460000.0,40.679791,-73.895662,4.0,2.0,1200.0
30631626,450000.0,40.667058,-73.91618,4.0,2.0,1640.0
30631786,499000.0,40.667277,-73.914333,4.0,3.0,1620.0
30631814,323000.0,40.667985,-73.91393,3.0,1.5,1340.0
30632081,470000.0,40.665763,-73.917237,3.0,3.0,1116.0
30632098,675000.0,40.665988,-73.916405,2.0,2.0,1116.0
30632173,429000.0,40.66647,-73.913537,3.0,2.0,1600.0
30632237,460000.0,40.665831,-73.911982,3.0,3.0,1148.0
30632331,475000.0,40.663992,-73.917388,3.0,3.0,1148.0
30632342,510000.0,40.663458,-73.917252,4.0,2.0,1148.0
30632497,499000.0,40.664506,-73.913988,3.0,3.0,1116.0
30632576,370000.0,40.664731,-73.910705,3.0,2.0,1116.0
30632722,436527.0,40.662796,-73.915091,4.0,3.0,1400.0
30632751,415000.0,40.663593,-73.911757,2.0,2.0,1128.0
30632784,675000.0,40.660675,-73.916899,7.0,2.0,2140.0
30633352,280000.0,40.658603,-73.908583,4.0,2.0,2200.0
30633364,430000.0,40.65907,-73.904836,3.0,3.0,1116.0
30633405,436450.0,40.658636,-73.904367,3.0,2.0,1116.0
30633414,775000.0,40.656982,-73.912615,5.0,3.0,2440.0
30633664,535000.0,40.657215,-73.905325,4.0,2.0,2500.0
30633784,585000.0,40.654043,-73.909316,5.0,2.0,2224.0
30633900,160000.0,40.679185,-73.893184,5.0,3.0,2500.0
30634125,315000.0,40.6753,-73.893143,4.0,2.0,1360.0
30634136,435000.0,40.67571,-73.892702,4.0,2.0,1200.0
30634390,765000.0,40.671923,-73.891693,7.0,2.0,2000.0
30634556,355500.0,40.67037,-73.893203,3.0,2.0,1134.0
30634565,425000.0,40.670765,-73.893147,2.0,2.0,1805.0
30634572,528000.0,40.670052,-73.89217,3.0,2.0,1512.0
30634607,60000.0,40.670143,-73.891239,5.0,2.0,2760.0
30634712,650000.0,40.669473,-73.893557,3.0,2.0,3490.0
30634718,494000.0,40.669155,-73.893476,3.0,2.0,1800.0
30634803,430000.0,40.669745,-73.891614,5.0,2.0,1134.0
30634816,573500.0,40.668876,-73.890912,4.0,2.0,1848.0
30635293,485000.0,40.662538,-73.904694,3.0,2.0,1116.0
30635300,474226.0,40.662446,-73.904298,3.0,2.0,1116.0
30635362,460000.0,40.662182,-73.902682,3.0,2.0,1116.0
30635382,410000.0,40.66238,-73.902365,3.0,2.0,1116.0
30635427,465000.0,40.662712,-73.901487,3.0,2.0,1116.0
30635445,440000.0,40.663149,-73.899107,3.0,2.0,1332.0
30635671,375000.0,40.66143,-73.903076,2.0,2.0,1116.0
30635764,515000.0,40.660935,-73.901997,3.0,2.0,1116.0
30636038,470000.0,40.65911,-73.903447,3.0,3.0,1148.0
30636057,510000.0,40.659352,-73.902926,3.0,2.0,1116.0
30636130,510000.0,40.659647,-73.901659,3.0,2.0,1116.0
30636141,430000.0,40.660265,-73.900871,3.0,2.0,1148.0
30636156,500000.0,40.659201,-73.90088,3.0,2.0,1651.0
30636171,549000.0,40.659922,-73.901143,4.0,3.0,1800.0
30636234,515000.0,40.657644,-73.903437,3.0,2.0,1116.0
30636281,324480.0,40.658269,-73.902274,2.0,2.0,1116.0
30636312,490000.0,40.658791,-73.90051,3.0,2.0,1116.0
30636329,750000.0,40.657786,-73.898596,5.0,2.0,1760.0
30636552,595000.0,40.682126,-73.891739,4.0,2.0,2383.0
30636564,740000.0,40.683336,-73.889855,6.0,2.0,2000.0
30636730,595000.0,40.681642,-73.890823,5.0,4.0,2240.0
30636759,700000.0,40.682828,-73.889,6.0,4.0,2400.0
30636773,625000.0,40.682227,-73.889493,4.0,3.0,2838.0
30636780,715000.0,40.685192,-73.881458,7.0,2.0,2988.0
30636849,1398888.0,40.68382,-73.884891,4.0,4.0,3300.0
30636987,630000.0,40.684027,-73.882126,4.0,2.0,1344.0
30637154,450000.0,40.680993,-73.890274,5.0,2.0,1512.0
30637299,555000.0,40.681895,-73.886417,4.0,2.0,1709.0
30637522,770000.0,40.6814,-73.882402,7.0,3.0,2240.0
30637769,450000.0,40.678439,-73.890414,7.0,3.0,1800.0
30637858,768000.0,40.679792,-73.887191,2.0,3.0,1716.0
30637948,800000.0,40.68089,-73.882782,3.0,3.0,1560.0
30638216,323302.0,40.678856,-73.884103,3.0,3.0,1360.0
30638248,700000.0,40.679094,-73.883152,3.0,3.0,1240.0
30638298,590000.0,40.680185,-73.882143,4.0,4.0,1000.0
30638455,615000.0,40.676505,-73.887831,6.0,3.0,2475.0
30638490,657595.0,40.6775,-73.883244,3.0,2.0,1684.0
30638555,400000.0,40.678227,-73.878667,5.0,4.0,2813.0
30638566,450000.0,40.678455,-73.878354,3.0,2.0,1340.0
30638815,575000.0,40.675927,-73.878919,4.0,3.0,2008.0
30638863,321000.0,40.673554,-73.888949,4.0,4.0,1720.0
30639049,619894.0,40.67497,-73.879385,7.0,3.0,2792.0
30639399,445000.0,40.673548,-73.880366,5.0,3.0,1176.0
30639423,400000.0,40.673602,-73.87942,2.0,2.0,1132.0
30639584,850000.0,40.671107,-73.88553,5.0,4.0,1875.0
30639718,425000.0,40.671999,-73.881833,3.0,3.0,1132.0
30639729,430000.0,40.672095,-73.8815,3.0,2.0,1500.0
30639788,850000.0,40.672801,-73.879262,6.0,3.0,2793.0
30639812,550000.0,40.672725,-73.879235,3.0,3.0,1728.0
30640012,650000.0,40.670477,-73.885782,3.0,2.0,2000.0
30640047,449000.0,40.670657,-73.884874,3.0,2.0,1800.0
30640143,440000.0,40.66984,-73.88197,2.0,2.0,1116.0
30640325,499900.0,40.670649,-73.877216,3.0,3.0,1134.0
30640446,540000.0,40.667734,-73.88783,3.0,3.0,1116.0
30640517,515000.0,40.668109,-73.886976,4.0,3.0,1116.0
30640524,250000.0,40.668622,-73.886738,2.0,2.0,1134.0
30640535,625000.0,40.66795,-73.886014,6.0,4.0,1753.0
30640585,285000.0,40.667951,-73.885097,4.0,1.5,1116.0
30640795,469000.0,40.66912,-73.880218,3.0,3.0,1116.0
30640800,550000.0,40.669388,-73.880284,6.0,3.0,1116.0
30640860,650000.0,40.669713,-73.87809,6.0,3.0,2000.0
30640903,505323.0,40.669784,-73.877152,5.0,2.5,1920.0
30640988,447000.0,40.66602,-73.887903,4.0,2.0,1496.0
30641090,650000.0,40.666748,-73.884792,4.0,3.0,2400.0
30641279,593000.0,40.667851,-73.879897,3.0,4.0,1520.0
30641493,652000.0,40.687585,-73.875601,4.0,2.0,1632.0
30641577,755000.0,40.687043,-73.873987,4.0,2.0,2052.0
30641625,690000.0,40.68775,-73.872338,5.0,2.0,2000.0
30641631,610000.0,40.687363,-73.872353,4.0,3.0,1466.0
30641663,405000.0,40.687983,-73.871853,5.0,2.0,2000.0
30641671,589000.0,40.688537,-73.871983,5.0,2.0,1459.0
30641739,487000.0,40.688035,-73.870587,3.0,3.0,1258.0
30642120,750000.0,40.68507,-73.875639,7.0,3.0,2027.0
30642141,390000.0,40.68608,-73.875663,6.0,2.0,2126.0
30642149,710000.0,40.686224,-73.875103,5.0,3.0,2120.0
30642213,810000.0,40.6853,-73.874125,5.0,3.0,2120.0
30642231,568000.0,40.686229,-73.87364,5.0,3.0,1938.0
30642238,580000.0,40.686604,-73.873709,6.0,2.0,2080.0
30642285,870000.0,40.68604,-73.872053,5.0,3.0,1629.0
30642550,575000.0,40.682978,-73.879187,3.0,2.0,1320.0
30643037,283000.0,40.685957,-73.868124,7.0,3.0,2160.0
30643085,590000.0,40.686274,-73.867188,4.0,2.0,2200.0
30643146,520000.0,40.681797,-73.877556,3.0,2.0,1208.0
30643539,512000.0,40.68374,-73.867651,4.0,3.0,1416.0
30643579,565000.0,40.684473,-73.866799,5.0,3.0,1260.0
30643612,102000.0,40.678129,-73.877694,6.0,2.0,2600.0
30643739,500000.0,40.680453,-73.873703,5.0,2.0,1700.0
30643817,640000.0,40.664208,-73.869402,4.0,3.0,1550.0
30643839,710000.0,40.679806,-73.87138,3.0,2.0,2000.0
30643860,744000.0,40.679082,-73.872783,5.0,4.0,2200.0
30643946,595000.0,40.680965,-73.869925,6.0,3.0,1807.0
30644306,470000.0,40.681895,-73.865236,5.0,3.0,2000.0
30644323,588000.0,40.681011,-73.865017,4.0,2.0,1775.0
30644463,650000.0,40.680449,-73.86603,4.0,3.0,2400.0
30644464,650000.0,40.68046,-73.865952,4.0,3.0,2400.0
30644509,605858.0,40.680619,-73.864862,5.0,3.0,1444.0
30644585,800000.0,40.680112,-73.863832,6.0,2.0,1948.0
30644627,820000.0,40.676766,-73.875068,5.0,2.0,2080.0
30644850,569000.0,40.678305,-73.864335,3.0,2.0,1044.0
30644961,670000.0,40.676073,-73.87512,4.0,3.0,3000.0
30644999,420000.0,40.675698,-73.873305,4.0,2.0,1080.0
30645001,329550.0,40.675779,-73.873325,4.0,2.0,1352.0
30645215,590000.0,40.676716,-73.862398,6.0,2.0,1394.0
30645223,720000.0,40.677194,-73.862517,4.0,2.0,1500.0
30645371,545000.0,40.674816,-73.873081,4.0,2.0,1782.0
30645404,790000.0,40.67461,-73.871972,7.0,3.0,1920.0
30646090,700000.0,40.672299,-73.867986,5.0,3.0,2520.0
30646331,379000.0,40.670251,-73.869049,3.0,2.0,1120.0
30646395,403572.0,40.670871,-73.867265,6.0,2.0,1980.0
30646455,500000.0,40.672238,-73.863221,6.0,3.0,3000.0
30646457,328000.0,40.672261,-73.862863,3.0,2.0,2600.0
30646635,835000.0,40.661003,-73.892803,6.0,4.0,2538.0
30646838,617000.0,40.660841,-73.889847,3.0,2.0,1344.0
30647402,380000.0,40.658355,-73.89296,3.0,2.0,1792.0
30647408,560000.0,40.658068,-73.892746,4.0,3.0,1560.0
30647443,555000.0,40.658618,-73.892497,4.0,3.0,1440.0
30647734,328600.0,40.662673,-73.882572,3.0,2.0,1036.0
30647752,655000.0,40.664337,-73.880171,6.0,3.0,1388.0
30647791,755000.0,40.656484,-73.893075,5.0,3.0,2000.0
30647868,560000.0,40.660691,-73.878548,3.0,2.0,1224.0
30647948,495000.0,40.658364,-73.881084,3.0,2.0,1254.0
30648783,529000.0,40.656304,-73.88069,2.0,3.0,1088.0
30648801,549000.0,40.655606,-73.880158,3.0,3.0,1088.0
